ID	datasetName	informationWithheld	TaxonID	class	order	family	genus	species	scientificNameAuthorship	verbatimIdentification	scientificName	taxonRank	Lineage	dateIdentified	identifiedBy	decimalLatitude	decimalLongitude	geodeticDatum	elevationInMeters	verticalDatum	locationID	locality	locationRemarks	habitat	access_points	municipality	stateProvince	region	country	MeasurementOrFact	references	basisOfRecord	rightsHolder	Input.into.DB.-.name
1432	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	252	Ostracoda	Podocopida	Candonidae	Trajancandona	particula	Karanovic, 1999	Trajancandona particula	Trajancandona particula Karanovic, 1999	SPECIES		2001		42,4259	19,181633	WGS84	36	calculated	5868	Šutimska jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Podgorica - Titograd			Montenegro	stygobiont	Petkovski, T. (2001). Email, 15.2.2001: Ostracoda iz karstnih voda Crne Gore; podatki, ki jih je zbrala dr. Ivana Karanović.	Literature	Maja Zagmajster	Maja Zagmajster
1433	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		1993		45,800649	14,360401	WGS84	563	provided	337	Cerknica	other	Aquatic, Freshwater, Subsurface, Aquifer		Cerknica			Slovenia	stygobiont	Bole J., Drovenik B., Mršić N. & Sket B. (1993) Endemic animals in hypogean habitats in Slovenia. Naše jame 35(1): 43-55.	Literature	Maja Zagmajster	Maja Zagmajster
1434	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		1996		45,889992	14,771262	WGS84	280	provided	2777	Krška jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ivančna Gorica			Slovenia	stygobiont	Griffiths, H.I. & Brancelj, A. (1996) Preliminary list of freshwater Ostracoda (Crustacea) from Slovenia. Annals for Istrian and Mediterranean Studies, 9, 201-210.	Literature	Maja Zagmajster	Maja Zagmajster
1435	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		2019		45,893806	15,6325	WGS84	135	calculated	4931	Prodišče ob Savi, pri Termah Čatež	interstitial	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Brežice			Slovenia	stygobiont	Prevorčnik, S., Remškar, A., Fišer, C., Sket, B., Bračko, G., Delić,  t., Mori, N., Brancelj, A., & Zagmajster, M. (2019). Interstitial fauna of the Sava River in Eastern Slovenia. Natura Sloveniae, 21(2), 13–23.	Literature	Maja Zagmajster	Maja Zagmajster
1436	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		2019		45,848144	15,707578	WGS84	131	calculated	4932	Prodišče reke Save pri Obrežju	interstitial	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Hyporheic Zone	Hyporheic Zone	Brežice			Slovenia	stygobiont	Prevorčnik, S., Remškar, A., Fišer, C., Sket, B., Bračko, G., Delić,  t., Mori, N., Brancelj, A., & Zagmajster, M. (2019). Interstitial fauna of the Sava River in Eastern Slovenia. Natura Sloveniae, 21(2), 13–23.	Literature	Maja Zagmajster	Maja Zagmajster
1437	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		1996		45,795829	14,288527	WGS84	520	provided	382	Rak, izvir	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring				Slovenia	stygobiont	Griffiths, H.I. & Brancelj, A. (1996) Preliminary list of freshwater Ostracoda (Crustacea) from Slovenia. Annals for Istrian and Mediterranean Studies, 9, 201-210.	Literature	Maja Zagmajster	Maja Zagmajster
1438	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		2000		45,792605	14,293715	WGS84	505	calculated	7093	Rakov Škocjan	other	Aquatic, Freshwater, Subsurface, Aquifer	Cave	Rakek			Slovenia	stygobiont	Sket B. (2000) Pregled in izbor jam v Republiki Sloveniji, ki so pomembne za ohranjanje podzemske favne. Strokovne osnove za vzpostavitev Natura 2000 za jame, 36 str.	Literature	Maja Zagmajster	Maja Zagmajster
1439	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		2000		45,903925	14,705487	WGS84	349	provided	6456	Viršnica	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Radensko polje			Slovenia	stygobiont	Sket B. (2000) Pregled in izbor jam v Republiki Sloveniji, ki so pomembne za ohranjanje podzemske favne. Strokovne osnove za vzpostavitev Natura 2000 za jame, 36 str.	Literature	Maja Zagmajster	Maja Zagmajster
1440	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3141	Ostracoda	Podocopida	Candonidae	Typhlocypris	cavicola	Klie, 1935	Typhlocypris cavicola	Typhlocypris cavicola (Klie, 1935)	SPECIES		2000		45,89203	14,731812	WGS84	400	provided	420	Viršnica-Krška jama, sistem	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Ivančna Gorica			Slovenia	stygobiont	Sket B. (2000) Pregled in izbor jam v Republiki Sloveniji, ki so pomembne za ohranjanje podzemske favne. Strokovne osnove za vzpostavitev Natura 2000 za jame, 36 str.	Literature	Maja Zagmajster	Maja Zagmajster
1441	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3140	Ostracoda	Podocopida	Candonidae	Typhlocypris	eremita	Vejdovský, 1882	Typhlocypris eremita	Typhlocypris eremita (Vejdovský, 1882)	SPECIES		1996		45,818413	15,099782	WGS84	246	calculated	6509	Jama pod gradom Luknja - 575	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Novo mesto			Slovenia	stygobiont	Griffiths, H.I. & Brancelj, A. (1996) Preliminary list of freshwater Ostracoda (Crustacea) from Slovenia. Annals for Istrian and Mediterranean Studies, 9, 201-210.	Literature	Maja Zagmajster	Maja Zagmajster
1442	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3140	Ostracoda	Podocopida	Candonidae	Typhlocypris	eremita	Vejdovský, 1882	Typhlocypris eremita	Typhlocypris eremita (Vejdovský, 1882)	SPECIES		1938		45,839269	14,686323	WGS84	435	provided	6449	Podpeška jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Grosuplje			Slovenia	stygobiont	Wolf B. (1938). Animalium Cavernarum Catalogus Gravenhage, Dr. W. Junk, Verlag für Naturwissenschaften, 918 pp.	Literature	Maja Zagmajster	Maja Zagmajster
1443	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	3140	Ostracoda	Podocopida	Candonidae	Typhlocypris	eremita	Vejdovský, 1882	Typhlocypris eremita	Typhlocypris eremita (Vejdovský, 1882)	SPECIES		1938		45,790882	14,750583	WGS84	423	provided	2778	Potiskavška jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Grosuplje			Slovenia	stygobiont	Wolf B. (1938). Animalium Cavernarum Catalogus Gravenhage, Dr. W. Junk, Verlag für Naturwissenschaften, 918 pp.	Literature	Maja Zagmajster	Maja Zagmajster
1444	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	754	Ostracoda	Podocopida	Candonidae	Typhlocypris	skadari	Karanovic, 2005	Typhlocypris skadari	Typhlocypris skadari (Karanovic, 2005)	SPECIES		2005		42,328533	19,219664	WGS84	10	calculated	8414	Golubovci, vodnjak v vasi	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Podgorica			Montenegro	stygobiont	Karanovic I. (2005). On the genus Thyphlocypris Vejdovsky, 1882 (Crustacea: Ostracoda/ Candoninae), with description of two new species. Systematics and Biodiversity, 3: 375-406.	Literature	Maja Zagmajster	Maja Zagmajster
1445	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	731	Ostracoda	Podocopida	Candonidae	Typhlocypris	trigonella	Klie, 1931	Typhlocypris trigonella	Typhlocypris trigonella (Klie, 1931)	SPECIES		1959		46,23877	15,18913	WGS84	250	provided	80	Petrovče	well	Aquatic, Freshwater, Subsurface, Aquifer, Saturated, Alluvial	Well	Celje			Slovenia	stygobiont	"Petkovski, T. K. (1959) Fauna copepoda pećine ""Donja Duka"" kod Rašča-Skopje. Fragmenta balcanica Tom II., 107-123."	Literature	Maja Zagmajster	Maja Zagmajster
1446	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	731	Ostracoda	Podocopida	Candonidae	Typhlocypris	trigonella	Klie, 1931	Typhlocypris trigonella	Typhlocypris trigonella (Klie, 1931)	SPECIES		1938		45,782719	14,203661	WGS84	529	provided	6450	Postojnska jama	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Postojna			Slovenia	stygobiont	Wolf B. (1938). Animalium Cavernarum Catalogus Gravenhage, Dr. W. Junk, Verlag für Naturwissenschaften, 918 pp.	Literature	Maja Zagmajster	Maja Zagmajster
1447	SubBioDB - Subterranean Biodiversity Database	Zagmajster Maja	731	Ostracoda	Podocopida	Candonidae	Typhlocypris	trigonella	Klie, 1931	Typhlocypris trigonella	Typhlocypris trigonella (Klie, 1931)	SPECIES		1979		45,80459	14,204508	WGS84	540	provided	6407	Postojnsko-Planinski jamski sistem	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Postojna			Slovenia	stygobiont	Sket, B. (1979) Jamska favna Notranjskega trikotnika (Cerknica - Postojna - Planina), njena ogroženost in naravovarstveni pomen. Varstvo narave, 13: 45-59.	Literature	Maja Zagmajster	Maja Zagmajster
1448	Weitere Ostracoden aus dem Grundwasser von Belgien	Walter Klie		Ostracoda	Podocopida	Candonidae	Schellencandona	triquetra	Klie, 1936	Candona triquetra, Klie	Schellencandona triquetra (Klie, 1936)	SPECIES		1937								C1, Waha	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Marche-en-Famenne	Luxembourg		Belgium	stygobiont	Klie, W. (1937). Weitere Ostracoden aus dem Grundwasser von Belgien. Goemaere, Imprimeur du Roi, Bruxelles. https://biblio.naturalsciences.be/rbins-publications/bulletin-of-the-royal-belgian-natural-history-museum/13-1937/irscnb_p4087_00f27dp_13_bulletin-4-red.pdf	Literature		Živa Vehovar
1449	Weitere Ostracoden aus dem Grundwasser von Belgien	Walter Klie		Ostracoda	Podocopida	Candonidae	Schellencandona	belgica	Klie, 1937	Candona belgica n. sp.	Schellencandona belgica (Klie, 1937)	SPECIES		1937								C1, Waha	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Marche-en-Famenne	Luxembourg		Belgium	stygobiont	Klie, W. (1937). Weitere Ostracoden aus dem Grundwasser von Belgien. Goemaere, Imprimeur du Roi, Bruxelles. https://biblio.naturalsciences.be/rbins-publications/bulletin-of-the-royal-belgian-natural-history-museum/13-1937/irscnb_p4087_00f27dp_13_bulletin-4-red.pdf	Literature		Živa Vehovar
1450	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Cavernocypris	subterranea	Wolf, 1920	Cavernocypris subterranea	Cavernocypris subterranea (Wolf, 1920)	SPECIES		2022		58,10418	-4,93587	WGS84	343	provided		Uamh an Claonaite (Cave of the Sloping Rock) NC 270 165; stream	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Assynt, Allt nan Uamh basin	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1451	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Cavernocypris	subterranea	Wolf, 1920	Cavernocypris subterranea	Cavernocypris subterranea (Wolf, 1920)	SPECIES		2022		58,11417	-4,95454	WGS84	190	provided		Fuaran Allt nan Uamh resurgence (NC 2605 1773); Bou Rouch sampling	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Assynt	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1452	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Cavernocypris	subterranea	Wolf, 1920	Cavernocypris subterranea	Cavernocypris subterranea (Wolf, 1920)	SPECIES		2022		56,61525	-5,29026	WGS84	126	provided		Uamh an Duilean Briste; Cave of Dissapointed/Broken Expectations, Pools below ladder and towards end	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Appin	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1453	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Cavernocypris	subterranea	Wolf, 1920	Cavernocypris subterranea	Cavernocypris subterranea (Wolf, 1920)	SPECIES		2022		58,105946	-4,939411	WGS84	356	provided		Rana Hole, Stream in Skye-Way, bottom of main pitch	well	Aquatic, Freshwater, Subsurface, Aquifer	Well	Assynt	Assynt	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1454	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Cavernocypris	subterranea	Wolf, 1920	Cavernocypris subterranea	Cavernocypris subterranea (Wolf, 1920)	SPECIES		2022		58,10941	-4,93007	WGS84	320	provided		Allt nan Uamh Stream Cave, Anusc; Pools & Sump	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Inchnadamph	Asynth	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1455	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	reducta	Alm, 1914	Cryptocandona reducta	Cryptocandona reducta (Alm, 1914)	SPECIES		2022		58,14051	-4,929941	WGS84	221	provided		Cnoc Nan Uamh (Hill of the Caves) NC 276 206; Pool & Sump 1 (Far Passage)	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Assynt, Traligill basin	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1456	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai	Cryptocandona vavrai Kaufmann, 1900	SPECIES		2022		58,10418	-4,93587	WGS84	343	provided		Uamh an Claonaite (Cave of the Sloping Rock) NC 270 165, Main Stream downstream of Claonaite Entrance 	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Assynt, Allt nan Uamh basin	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1457	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai	Cryptocandona vavrai Kaufmann, 1900	SPECIES		2022		56,58881	-5,34257	WGS84	250	provided		Cave of the Heifer's Outwash/Cave of Heyffery; Stream in East Series	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Argyllshire	Appin	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1458	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	latens	Klie, 1940	Fabaeformiscandona latens	Fabaeformiscandona latens (Klie, 1940)	SPECIES		2022		58,56346	-4,71997	WGS84	1	provided		Smoo Cave NC 419 671; the lake	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Durness, Lairg	Scotland	United Kingdom	stygobiont	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1459	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Fabaeformiscandona	latens	Klie, 1940	Fabaeformiscandona latens	Fabaeformiscandona latens (Klie, 1940)	SPECIES		2022		58,10941	-4,93007	WGS84	320	provided		Allt nan Uamh Stream Cave, Anusc; Pools & Sump	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Inchnadamph	Asynth	Scotland	United Kingdom	stygobiont	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1460	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Psychrodromus 	fontinalis	Wolf, 1920	Psychrodromus fontinalis (Wolf, 1920)	Psychrodromus fontinalis (Wolf, 1919)	SPECIES		2022		56,40732	-5,48895	WGS84	23	provided		Uamh nan Claig-Ionn (Cave of the Skulls) NM 9820 5139, Stream below first pitch	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave			Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1461	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae	Psychrodromus	robertsoni	Brady & Norman, 1889	Psychrodromus robertsoni	Psychrodromus robertsoni (Brady & Norman, 1889)	SPECIES		2022		58,10418	-4,93587	WGS84	343	provided		Uamh an Claonaite, (Cave of the Sloping Rock) sun P3	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Assynt	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1462	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Cyprididae			Baird, 1845	Cyprididae	Cyprididae Baird, 1845	FAMILY		2022		57,19278	-5,99237	WGS84	91	provided		Beinn an Dubhaich Cave, Sump at end of lower cave; Bcindubhaich/Lover Cave MMP	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave		Skye	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1463	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai Kaufmann, 1900 	Cryptocandona vavrai Kaufmann, 1900	SPECIES		2022		57,23735	-5,86121	WGS84	15	provided		Cave Skye Breakish Bridge, Large pool in entrance chamber, NG 671 229	cave	Aquatic, Freshwater, Subsurface, Aquifer, Karst	Cave	Invernessshire	Skye	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
1464	A preliminary survey of the aquatic invertebrate fauna of Scottish caves	Lee Knight		Ostracoda	Podocopida	Candonidae	Cryptocandona	vavrai	Kaufmann, 1900	Cryptocandona vavrai Kaufmann, 1900 	Cryptocandona vavrai Kaufmann, 1900	SPECIES		2022		58,11417	-4,95454	WGS84	190	provided		Fuaran Allt nan Uamh, Inchnadamph, L6 Spring (probably )	spring	Aquatic, Freshwater, Subsurface, Aquifer	Spring		Assynt	Scotland	United Kingdom	stygophile	KNIGHT, Lee R F D; Nataša MORI and Anton BRANCELJ. (2022). A preliminary survey of the aquatic invertebrate fauna of Scottish caves. Cave and Karst Science 49(1), p3–13.	Literature	Lee Knight	Lee Knight
