ID;datasetName;informationWithheld;TaxonID;class;order;family;genus;species;scientificNameAuthorship;verbatimIdentification;scientificName;taxonRank;Lineage;dateIdentified;identifiedBy;decimalLatitude;decimalLongitude;geodeticDatum;elevationInMeters;verticalDatum;locationID;locality;municipality;stateProvince;region;country;locationRemarks;habitat;MeasurementOrFact;references;basisOfRecord;rightsHolder;Input.into.DB.-.name
751;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Schellencandona;triquetra;Klie, 1936;Schellencandona triquetra (Klie, 1936);Schellencandona triquetra (Klie, 1936);SPECIES;;2004;;50,358184;5,461977;WGS84;155;provided;;Grotte de Warre;Durbuy;Belgium;Walloon;Belgium;karstSaturated Zone  ;Cave;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Wallonia: Belgium;C. De Broyer: P. Martin: G. Michel: Brussels: Belgium;Marmonier P.
752;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Schellencandona;triquetra;Klie, 1936;Schellencandona triquetra (Klie, 1936);Schellencandona triquetra (Klie, 1936);SPECIES;;2004;;50,495709;5,620406;WGS84;212;provided;;Captage SWDE Chanxhe D1;Presseux;Belgium;Walloon;Belgium;Hyporheic;Interstitial - Hyporheic zone;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Wallonia: Belgium;C. De Broyer: P. Martin: G. Michel: Brussels: Belgium;Marmonier P.
753;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Schellencandona;triquetra;Klie, 1936;Schellencandona triquetra (Klie, 1936);Schellencandona triquetra (Klie, 1936);SPECIES;;2004;;50,316783;5,030340;WGS84;201;calculated;;Galerie drainante de Senenne (Spontin), ;Senenne;Belgium;;Belgium;karstSaturated Zone  ;Cave;stygobiont;Stoch F., Malard F., Castellarini F., Dole-Olivier M-J. and J. Gibert - 2004. Statistical analyses and identification of indicators. European Project Report WP7 D8 (PASCALIS No EVK-CT-2001-00121), 156 p.;Pascalis project Database: Region: Wallonia: Belgium;C. De Broyer: P. Martin: G. Michel: Brussels: Belgium;Marmonier P.
754;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Trajancandona;natura;Karanovic, 1999;Trajancandona natura Karanovic, 1999;Trajancandona natura Karanovic, 1999;SPECIES;;1999;;42,390869;18,913988;WGS84;688;provided;;Cetinjska River Cave;Cetinje;;Cetinje;Montenegro;Cave;Cave;stygobiont;Karanovic I. (1999). A new genus and two new species of Canoninae (Crustacea, Ostracoda) from Montenegro (ES Europe). Mémoire de Biospéologie, 26: 47-57.;Literature: P. Marmonier;;Marmonier P.
755;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Trajancandona;particula;Karanovic, 1999;Trajancandona particula Karanovic, 1999;Trajancandona particula Karanovic, 1999;SPECIES;;1999;;42,390869;18,913988;WGS84;688;provided;;Cetinjska River Cave;Cetinje;;Cetinje;Montenegro;Cave;Cave;stygobiont;Karanovic I. (1999). A new genus and two new species of Canoninae (Crustacea, Ostracoda) from Montenegro (ES Europe). Mémoire de Biospéologie, 26: 47-57.;Literature: P. Marmonier;;Marmonier P.
756;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;danubialis;Iepure et al., 2007;Typhlocypris danubialis (Iepure, Namiotko & Danielopol, 2007);Typhlocypris danubialis (Iepure et al., 2007);SPECIES;;2007;;44,716456;22,450030;WGS84;493;provided;;Ada-Kaleh Island;;Mehedinti County;;Romania;Well;Well;stygobiont;Iepure S., Namiotko T. and Danielopol D.L. (2007). Evolutionary and taxonomic aspects within the species group Pseudocandona eremita (Vejdovsky) (Ostracoda, Candoninae). Hydrobiologia, 585: 159-180.;Literature: P. Marmonier;;Marmonier P.
757;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Veidovsky, 1882);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;41,239749;33,166343;WGS84;655;provided;;Erekli Cave, Turkey.;Erekli;I 11;Kastamonu;Turkey;Cave;Cave;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
758;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Veidovsky, 1882);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;47,565364;16,467829;WGS84;301;calculated;;Wells, Burgenland, Austria.;;II 8;Burgenland;Austria;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
759;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Veidovsky, 1882);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1994;;47,503305;16,429340;WGS84;333;calculated;;Burgenland;;;Burgenland;Austria;;;stygobiont;Christian E., Pospisil P., Haase M. (1994). Autriche. In Ecyclopaedia Bipspeologica, Juberthie C. & Decu V. Eds., vol.1: 595-603.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
760;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Veidovsky, 1882);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;47,498429;19,040945;WGS84;122;provided;;Wells, Budaors-Budapest, Hungary.;Budapest;II 8;Budapest;Hungary;Well;Well;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
761;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Veidovsky, 1882);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1994;;47,460749;18,957891;WGS84;136;calculated;;Puits a Budaors-Budapest;Budaors-Budapest;;;Hungary;cave;Cave;stygobiont;Zicsi A., Hevesi A. et Decu V. 1994. Hongrie. Pp. 719-724 in Juberthie C. et Decu V. (eds) Encyclopaedia Biospeologica, Societe de Biospeologie, Moulis (France) Bucarest (Roumanie).;Literature: F. Malard;;Marmonier P.
762;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;48,472015;14,692870;WGS84;837;calculated;;Several localities, Central & Southern Europe.;;II 5;Oberosterreich;Austria;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;P. Marmonier: Lyon: France;Marmonier P.
763;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;43,188984;25,321688;WGS84;125;calculated;;Several localities, Central & Southern Europe.;;I 9a;;Bulgaria;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
764;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;41,714733;25,444428;WGS84;435;calculated;;Several localities, Central & Southern Europe.;;I 9b;;Bulgaria;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
765;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;45,675605;17,399964;WGS84;221;calculated;;Several localities, Central & Southern Europe.;;II 8;;Croatia;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
766;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;48,832721;11,476310;WGS84;431;calculated;;Several localities, Central & Southern Europe.;;II 5;Bavaria;Germany;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
767;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;46,743942;19,326105;WGS84;93;calculated;;Several localities, Central & Southern Europe.;;II 8;;Hungary;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
768;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;47,082523;28,604982;WGS84;200;calculated;;Several localities, Central & Southern Europe.;;III 1;;Moldova;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
769;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;44,905061;20,770930;WGS84;97;calculated;;Several localities, Central & Southern Europe.;;II 8;;Serbia;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
770;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;43,315765;22,453106;WGS84;753;calculated;;Several localities, Central & Southern Europe.;;I 9a;;Serbia;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
771;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;49,693934;14,521923;WGS84;492;calculated;;Several localities, Central & Southern Europe.;;II 5;Central Bohemia;Czech Republic;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
772;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1986;;49,584538;18,381450;WGS84;421;calculated;;Several localities, Central & Southern Europe.;;II 7;;Czech Republic;;;stygobiont;Danielopol D.L. and Hartmann G. 1986. Ostracoda: Part I: stygobiont ostracoda from inalnd subterranean waters. In: Stygofauna Mundi (L. Botosaneanu ed.). E.J. Brill/Dr. W. Backhuys. Leiden.. 265-278.;Literature: D. Eme;;Marmonier P.
773;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1959;;47,751489;13,064907;WGS84;439;provided;;Anif, 34 (Martinsklause);Anif;;Salzburg;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
774;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1959;;47,785262;13,080762;WGS84;430;provided;;S. Aigner Strasse 83;Salzburg;;Salzburg;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
775;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1959;;48,119552;13,159725;WGS84;437;provided;;Schalchen, Hauptstraße 17;Schalchen;;Oberosterreich;Austria;Well;Well;stygobiont;Priesel-Dichtl G. 1959. Die Grundwasserfauna im Salzburger Becken und im auschl. Alpenvorland. Arch. F. Hydrobiol. Dtsch., 55 : 281-370;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
776;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;47,297200;13,299400;WGS84;1114;calculated;;Several localities;;;;Austria;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
777;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;47,585000;15,422300;WGS84;1176;calculated;;Several localities;;;;Austria;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
778;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;48,664500;16,249800;WGS84;202;calculated;;Several localities;;;;Austria;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;P. Marmonier: Lyon: France;Marmonier P.
779;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;45,786000;17,005400;WGS84;146;calculated;;Several localities;;;;Croatia;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;;Marmonier P.
780;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;49,384100;15,026500;WGS84;639;calculated;;Several localities;;;;Czech Republic;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;;Marmonier P.
781;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;50,571400;12,471800;WGS84;472;calculated;;Several localities;;;;Germany;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;;Marmonier P.
782;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;40,928600;21,934800;WGS84;539;calculated;;Several localities;;;;Greece;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;;Marmonier P.
783;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;46,505600;22,582400;WGS84;716;calculated;;Several localities;;;;Romania;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;;Marmonier P.
784;European Groundwater Crustacea Database;Marmonier Pierre;;Ostracoda;Podocopida;Candonidae;Typhlocypris;eremita;Vejdovský, 1882;Typhlocypris eremita (Vejdovsky, 1880);Typhlocypris eremita (Vejdovský, 1882);SPECIES;;1975;;45,246300;23,194100;WGS84;830;calculated;;Several localities;;;;Romania;;;stygobiont;Ronneberger D. 1975. Zur Kenntnis der Grundwasserfauna des Saale-Einzugsgebietes (Thuringen). Limnologica (Jena) 9(3): 323-419.;Literature: F. Malard;;Marmonier P.
