id	name	code	country_code	coordinates	municipality	province
3054	Source Du Couvent De Sainte Cecile	COSTCESP	FR		VINGRAU	PYRENEES ORIENTALES
3055	Sources De Notre Dame Du Cros	DAMECROS	FR		CAUNES MINERVOIS	AUDE
3056	Source De L Eolienne	EOLIENSP	FR		OPOUL PERILLOS	PYRENEES ORIENTALES
3058	Source Font Du Castell	FTCASTEL	FR		OPOUL PERILLOS	PYRENEES ORIENTALES
3059	Ruisseau De La Grotte De La Guiraudasso	GUIRAUDA	FR		SOULATGE	AUDE
3060	Barran De La Mousque D Ase On Barrenc De La Cairotte	MOUSQUEC	FR		PAZIOLS	AUDE
3061	Caune Negre	CAUNENG	FR		OPOUL	PYRENEES ORIENTALES
3064	Barrenc De Paziols	PAZIOLSC	FR		PAZIOLS	AUDE
3065	Grotte Du Presbytere. Siphon	PRESBYTE	FR		SOULATGE	AUDE
3066	Barrenc De La Tirounere	TIROUNER	FR		PRUGNANES	PYRENEES ORIENTALES
3068	Well Al Lado S. De Alcolea Del Rio	ALCOLEAW	ES		ALCOLEA DEL RIO	SEVILLA
3070	Well Carretera De Brenes	BRENESWE	ES		CANTILLANA	SEVILLA
3071	Well Urbanizacion Fuente Arocha	FAROCHAW	ES		GIBRALEON	HUELVA
3074	Hyporheic Zone Presa De Embalse De La Minilla	MINILLAH	ES		EL RONQUILLO	SEVILLA
3075	Well Los Pajares A85/6-52	PAJARESO	ES		LOS PAJARES	SEVILLA
3076	Well Los Pajares A85/6-50	PAJARESP	ES		LOS PAJARES	SEVILLA
3077	Well S. De La Carretera C 431 Sevilla-Cordoba Las Pajares	PAJARESW	ES		LAS PAJARES	SEVILLA
3078	Well Barrio San Pedro Lope	PEDROLOW	ES		MOGON	JAEN
3079	Well Presa De Retortillo	RETORTIW	ES		PENAFLOR	SEVILLA
3080	Well S. De La Carretera C 431 Sevilla-Cordoba Villanueva Del Rio	VILLANUW	ES		VILLANUEVA DEL RIO	SEVILLA
3081	Well La Zarzuela	ZARZUELA	ES		ZUFRE	HUELVA
3082	Riviera Olivargas Embalse De La Cueva De La Mora	MORA	ES		ARACENA	SEVILLA
3083	Puits A Lagos	LAGOSWEL	PT		LAGOS	FARO
3084	Puits A Sao Bras De Alportel	SAOBRASW	PT		SAO BRAS DE ALPORTEL	FARO
3085	Puits A Tavira	TAVIRAWE	PT		TAVIRA	FARO
3086	Gruta De Mexilhoeira	MEXILHOE	PT		MEXILHOEIRA GRANDE	FARO
3088	Cueva De Los Bermejales	BERMEJAL	ES		ARCOS DE LA FRONTERA	CADIZ
3089	Pozzo In Decimomannu	DECIMOMA	IT		DECIMOMANNU	SARDEGNA
3090	Grotta S. Pietro	SPIETROC	IT		FLUMINIMAGGIORE	SARDEGNA
3091	Pozzo In Pula	PULAWELL	IT		PULA	SARDEGNA
3092	Grotta Su Mannau	SUMANNAU	IT		IGLESIAS	SARDEGNA
3093	Pozzo In Tertenia	TERTENIW	IT		TERTENIA	SARDEGNA
3094	Pozzo In Villasimius	VILLASIM	IT		VILLASIMIUS	SARDEGNA
3095	Grotta Di San Giovanni 81 Sa	GRGIOVAN	IT		DOMUSNOVAS	CARBONIA IGLESIAS
3096	Grotta Di San Pietro (605 Sa)	PIETROCA	IT		FLUMINIMAGGIORE	SARDEGNA
3097	Sa Crovassa De Pranu Pirastru (84 Sa)	SACROVAS	IT		DOMUSNOVAS	SARDEGNA
3102	Fium Alto Pont D Acitaja	FIUMALTO	FR		PENTA DI CASINCA	HAUTE CORSE
3104	Golo Pont D'albano	ALBANO	FR		VOLPAJOLA	HAUTE CORSE
3105	Solenzara Sari Solenzara	SOLENZA	FR		SARI SOLENZARA	CORSE DU SUD
3106	Sondage Bou Rouch Au Pont Du Fiume Albine	ALBINERI	FR		PATRIMONIO	CORSE
3107	Riviere Asco. 500m E Maricella	ASCORIVZ	FR		ASCO	CORSE
3108	Riviere A Braccolaccia	BRACCOLA	FR		FARINOLE	CORSE
3109	Buca Del Danese 140 T Gr Roselle	BUDANESE	IT		GROSSETO	GROSSETO
3114	Sorgente In Fonni	FONNISP	IT		FONNI	SARDEGNA
3118	Riviere Golo Au Niveau De Lucciana	GOLOLUCC	FR		LUCCIANA	CORSE
3121	Sorgente In Villanova Monteleone	MONTELEO	IT		VILLANOVA MONTELEONE	SARDEGNA
3122	Sondage Bou Rouch Dans Une Source A Monte	MONTESP	FR		MONTE	CORSE
3123	Porto Torres	PTTORRES	IT		PORTO TORRES	SARDEGNA
3125	Riviere Tartagine A 2 Km En Amont Du Carrefour D247 Sous Le Pont	TARTAGIN	FR		CASTIFAO	CORSE
3126	Tertenia	TERTENIA	IT		TERTENIA	SARDEGNA
3127	Grotta Utopia	UTOPIACA	IT		URZULEI	SARDEGNA
3128	Fontanile Di Cavallegeri Parc Regional De La Maremma	CAVALLEG	IT		PUNTA DEL CORVO	GROSSETO
3129	Corsine Corse France	CORSINE	FR		SANTA LUCIA DI MORIANI	CORSE
3130	Portoto Porto Torres Sardinia Italy	PORTOTO	IT		PORTO TORRES	SARDINIA
3131	Sardise Porto Tramatzu Sardinia Italy	SARDISE	IT		PORTO TRAMATZU	SARDINIA
3134	Acquedotto Vecchio Di Sasari Arrivi D Acqua Laterali Nei Calcari Mioceni	ACSASSAR	IT		SASSARI	SARDEGNA
3135	Grotta Del Bue Marino 12 Sa	BUEMARI	IT		DORGALI	NUORO
3137	River Lagany	LAGANY	FR		PIANA	HAUTE CORSE
3139	Cave Raja Santa	RAJASANT	ES		SIERRA ELVIRA	GRANADA
3143	Cave Of Lacave At Lacave In Lot	LACAVECA	FR		LACAVE	LOT
3146	Puits Avenue De La Resistance (Pompe E4)	RESISTAW	FR		SAINT GIRONS	ARIEGE
3147	Sbr Riviere Salat (Gravier 1 Digue - Miguet)	SALATHY	FR		SAINT LIZIER	ARIEGE
3148	Nappe Alluviale De La Garonne	MONBEQUI	FR		MONBEQUI	TARN ET GARONNE
3149	Cueva De Los Chorros	CHORROSC	ES		RIOPAR	ALBACETE
3150	Cueva Palomeres	PALOMERE	ES		CUEVA	BURGOS
3152	Well Cerca Del Transformador. Masia Torreta Gargallo	GARGALLO	ES		MORELLA	CASTELLON
3153	Ruisseau Souterrain De Bassac Dordogne France	BASSACCA	FR		BEAUREGARD ET BASSAC	DORDOGNE
3155	Rio Fluvia Orfes	ORFES	ES		ORFES	GIRONA
3158	Source De La Clue De La Fou	CLUEFOU	FR		SAINT PAUL DE FENOUILLET	PYRENEES ORIENTALES
3159	Source De Durdull	DURDULL	FR		ARLES SUR TECH	PYRENEES ORIENTALES
3160	Riviere Souterraine De L Empereur	EMPEREUR	FR		MONTFERRER	PYRENEES ORIENTALES
3161	Avenc De La Cabana D En Garrava	GARRAVAC	ES		TOLORIU	LERIDA
3162	Nappe Alluviale Du Tech. Station I	TECHSTA1	FR		BROUILLA	PYRENEES ORIENTALES
3163	Nappe Alluviale Du Tech. Station Ii	TECHSTA2	FR		BROUILLA	PYRENEES ORIENTALES
3164	Nappe Alluviale Du Tech Station Iii	TECHSTA3	FR		BROUILLA	PYRENEES ORIENTALES
3165	Skc Dans Gravier De La Tet A Thues-Les-Bains	TETHYTHU	FR		THUES ENTRE VALLS	PYRENEES ORIENTALES
3166	Cave Bofia De San Janine	BOFIACA	ES		AVIA	BARCELONA
3169	Cova De La Torre	COVATORR	ES		SAINT FELIU DE PALLAROLS	GERONA
3170	Avenc Dels Pouetons	POUETONS	ES		MONTSERRAT	BARCELONA
3171	Rio Fluvia	RIFLUVIA	ES		BESALU	GIRONA
3172	Rio Muga	RIOMUGA	ES		ALBANYA	GIRONA
3173	Cova Simanya (El Montcau)	SIMANYAC	ES		MURA	BARCELONA
3174	Cueva De Beuda	BEUDACA	ES		BEUDA	GIRONA
3175	Exsurgence Temporaire D Allens	ALLENSSP	FR		PADERN	AUDE
3176	Route D612 Comelade	COMELADE	FR		MILLAS	PYRENEES ORIENTALES
3177	Corbere Les Cabanes Puits Municipal	CORBEREW	FR		CORBERE LES CABANES	PYRENEES ORIENTALES
3178	Exsurgence Du Mas D En Caraman	ENCARAMA	FR		PAZIOLS	AUDE
3179	Mas Nivet Puits	MASNIVEW	FR		BROUILLA	PYRENEES ORIENTALES
3180	Camelas Mas Del Pouil	MASPOUIL	FR		CASTELNOU	PYRENEES ORIENTALES
3181	Source Captee Montbollo	MONTBOLL	FR		MONTBOLO	PYRENEES ORIENTALES
3182	Salvayre Ext Vignes Puits	SALVAYRE	FR		MILAS	PYRENEES ORIENTALES
3183	Reseau Des Ambullas	AMBULLAS	FR		SAINTE EULALIE	PYRENEES ORIENTALES
3184	Aven Bernard Zone Insaturee	BERNARDC	FR		CORSAVY	PYRENEES ORIENTALES
3185	Aven Bernard Siphon	BERNARDS	FR		CORSAVY	PYRENEES ORIENTALES
3186	Puits Aux Cypres	CYPRESWE	FR		BROUILLA	PYRENEES ORIENTALES
3187	Grotte D En Gorner Siphon	ENGORNER	FR		VILLEFRANCHE DE CONFLENT	PYRENEES ORIENTALES
3188	Coume Escure Siphon	ESCURECA	FR		LABASTIDE EN VAL	AUDE
3189	Font De Dotz Gours	FTDOTZCA	FR		BUGARACH	AUDE
3190	Grotte De Serre Mitjane	MITJANEC	FR		SOULATGE	AUDE
3191	P35 Puits	P35PUITS	FR		TUCHAN	AUDE
3192	P47 Puits Chemin Des Cerisiers	P47PUITS	FR		LA PORTE DU VALLESPIR	PYRENEES ORIENTALES
3193	Puits Paziols	PAZIOLSW	FR		PAZIOLS	AUDE
3194	Pdx Puits	PDXPUITS	FR		FONTIES D AUDE	AUDE
3195	Periac Pds Puits	PERIACWE	FR		CARCASSONNE	AUDE
3196	Barrenc Des Trenquades. Gours	TRENQUAD	FR		THUIR	PYRENEES ORIENTALES
3197	Well Behind House Just S Of The Road To Girona About 1.5 Km From Angles	ANGLESWE	ES		SANT MARTI SAPRESA	GIRONA
3198	Well Parets D Empurda	EMPURDAW	ES		ORFES	GIRONA
3199	Riu Fluvia Sant Miquel De Fluvia	FLUVIAMI	ES		SANT MIQUEL DE FLUVIA	GIRONA
3200	Riu Fluvia Orfes	FLUVIAOR	ES		ORFES	GIRONA
3201	Well About 2 Km From Garriguella 150 M S Of The Road To Peralada	GARRIGUW	ES		GARRIGUELLA	GIRONA
3202	Ruisseau Du Baget. Alas. Zone Hyporheique	BAGETRUI	FR		BALAGUERES	ARIEGE
3203	Grottes Caujolle	CAUJOLLE	FR		RIVERENERT	ARIEGE
3204	Galerie De Couflens De Betjamou	COUFLENS	FR		SEIX	ARIEGE
3205	Exsurgence De Fontsainte	FONTSAIN	FR		USTOU	ARIEGE
3206	Nappe Alluviale Du Ruisseau De Lachein. Alas	LACHEINN	FR		BALAGUERES	ARIEGE
3207	Sous Ecoulement Du Ruisseau De Lachein. Alas	LACHEINZ	FR		BALAGUERES	ARIEGE
3208	Sous Ecoulement Du Nert	NERTHYPO	FR		SAINT GIRONS	ARIEGE
3209	Nappe Alluviale Du Nert	NERTNAAL	FR		LACOURT	ARIEGE
3210	Grotte Du Quer	QUERCA	FR		RIVERENERT	ARIEGE
3211	Nappe Parafluviale Du Salat En Aval De Salau	SALATNAP	FR		COUFLENS	ARIEGE
3212	Nappe Alluviale Du Nert	NERTNAPP	FR		LACOURT	ARIEGE
3220	Rio Cerneja El Ribero	RIBERO	ES		MERINDAD DE MONTIJA	BURGOS
3221	Rio Fuente Santa Fuesenta	FUESENTA	ES		NAVA	OVIEDO
3225	Cueva Del Valle Rasines	VALLE	ES		RASINES	SANTANDER
3228	Cueva De Altamira	ALTAMIRA	ES		SAN ESTEBAN	CANTABRIA
3229	Cueva La Castanera	CASTANER	ES		SARON	CANTABRIA
3230	Cueva La Clotilde	CLOTILDE	ES		QUIJAS	CANTABRIA
3232	Cueva De La Estacion De Santa Isabel	ISABELCA	ES		QUIJAS	CANTABRIA
3233	Cueva Del Molino	MOLINOCA	ES		ARREDONDO	CANTABRIA
3236	Can024: Fuente De La Cascada De Ason	ASONCASP	ES		INCONNU	CANTABRIA
3237	Can043: Rio Ason Cubera 3	ASONHY2	ES		INCONNU	CANTABRIA
3238	Can047: Rio Ason Cubera 3	ASONHY3	ES		INCONNU	CANTABRIA
3239	Can104: Cueva De San Bernabe	BERNABEC	ES		INCONNU	CANTABRIA
3240	Can041: Rio Bustablado Arredondo	BUSTAHY1	ES		ARREDONDO	CANTABRIA
3241	Can072: Surgencia 1 Del Rio Clarion	CLARIOSP	ES		INCONNU	CANTABRIA
3242	Can079: Rio Comellante (Upstream Cave) (1)	COMELHY1	ES		INCONNU	CANTABRIA
3243	Can171: Rio Deva La Estraguena (Point 3)	DEVAHY1	ES		INCONNU	CANTABRIA
3244	Can183: Rio Deva La Estraguena (Point 3)	DEVAHY3	ES		INCONNU	CANTABRIA
3245	Can006: Cueva Fresca	FRESCACA	ES		INCONNU	CANTABRIA
3246	Can026: Rio Gandara Upstream (Point 2)	GANDAZH2	ES		INCONNU	CANTABRIA
3247	Can038: Rio Gandara Regules (Point 3)	GANDAZH3	ES		INCONNU	CANTABRIA
3248	Can039: Rio Gandara Casa Tablas (Point 4)	GANDAZH4	ES		INCONNU	CANTABRIA
3249	Can103: Cueva Garcia	GARCIACA	ES		INCONNU	CANTABRIA
3251	Can179: Rio Latarma Los Baucos (Point 3)	LATARMA3	ES		INCONNU	CANTABRIA
3252	Can180: Rio Latarma Upwards Los Baucos (Point 4)	LATARMA4	ES		INCONNU	CANTABRIA
3253	Can106: Cueva De Las Llanas	LLANASCA	ES		INCONNU	CANTABRIA
3255	Can168: Fuente De La Rotura (Sobrelapena)	ROTURASP	ES		INCONNU	CANTABRIA
3256	Can114: Fuente Salce	SALCESPR	ES		INCONNU	CANTABRIA
3257	Can052: Cueva La Tiva (Ozana)	TIVACAVE	ES		INCONNU	CANTABRIA
3258	Can010: Cueva Verdadero Nacimiento Ason	VERDADER	ES		SOBA	CANTABRIA
3259	Well Al Lado S. De Barrio San Juan 84-8/12	BARRIOW1	ES		PUENTE VIESGO	CANTABRIA
3260	Well Al Lado S. De Barrio San Juan 84-8/14	BARRIOW3	ES		PUENTE VIESGO	CANTABRIA
3262	Manantial El Rescano O Fuente Del Pozo Cotirio	COTIRIOS	ES		MIRONES	CANTABRIA
3263	Cave El Covaron	COVARONC	ES		LA PEREDA	ASTURIA
3264	Cueva De Cudon	CUDONCA	ES		MIENGO	CANTABRIA
3267	Manantial So. De Fuente-Urbel	FUEURBEL	ES		BASCONCLLOS DEL TOZO	BURGOS
3269	Cueva Honda	HONDACA	ES		LA APARECIDA	CANTABRIA
3271	Cueva De La Huerta. Rising Of The Rio De La Huerta	HUERTACA	ES		ALLES	ASTURIA
3272	Cueva De La Carretera O Fuente Encalada	MONTESAN	ES		MORTESANTE	CANTABRIA
3273	Pozo Azul	POZOAZUL	ES		COVANERA	BURGOS
3274	Spring Puente Nuevo	PUNUEVSP	ES		MIRONES	CANTABRIA
3275	Rio Aquanaz	RAQUANAZ	ES		ENTRAMBASAGUAS	CANTABRIA
3276	Rio Covadonga	RCOVADON	ES		COVADONGA	ASTURIA
3277	Cueva De Recueva	RECUEVAC	ES		HOZNAYO	CANTABRIA
3280	Rio Ason	RIOASON	ES		ARREDONDO	CANTABRIA
3282	Rio Sella Amieva	RSELLAAM	ES		PUENTE DE VEGA	ASTURIA
3284	Rio Sella Ribadesella	RSELLARI	ES		RIBADESELLA	ASTURIA
3286	Cueva Del Sapo	SAPOCA	ES		LINTO	CANTABRIA
3287	Spring N. De La Carretera Solorzano-Riano	SOLORZSP	ES		SOLORZANO	CANTABRIA
3292	Cueva De La Virgen	VIRGENCA	ES		LA VIRGEN	CANTABRIA
3294	Source D Arbas Arbas	ARBAS	FR		ARBAS	HAUTE GARONNE
3295	Captage Au Hameau D Alas	ALASWELL	FR		BALAGUERES	ARIEGE
3296	Riviere Souterraine D Aliou	ALIOUCA	FR		CAZAVET	ARIEGE
3297	Source D Arbosec	ARBOSEC	FR		RIVERENERT	ARIEGE
3298	Ruisseau Souterrain D Audinac	AUDINACR	FR		MONTJOIE EN COUSERANS	ARIEGE
3299	Ruisseau Souterrain D Aulot	AULOTCA	FR		SAINT GIRONS	ARIEGE
3300	Source Lavoir A Aurignac	AURIGNAC	FR		AURIGNAC	HAUTE GARONNE
3301	Exsurgence Permanente Du Baget	BAGETSP	FR		BALAGUERES	ARIEGE
3302	Grotte De Batsere	BATSEREC	FR		BATSERE	HAUTES PYRENEES
3303	Ruisseau Du Baup	BAUPRUI	FR		MONTJOIE EN COUSERANS	ARIEGE
3304	Grotte Du Bedat	BEDATCA	FR		BAGNERES DE BIGORRE	HAUTES PYRENEES
3305	Gouffre De Beguet	BEGUETCA	FR		JUZET D IZAUT	HAUTE GARONNE
3307	Exsurgence De La Biele	BIELESP	FR		MOULIS	ARIEGE
3308	Source Captee Pres De La Biele	BIELESPC	FR		MOULIS	ARIEGE
3309	Source De Borde De Darre	BORDEDAR	FR		LE FRECHET	HAUTE GARONNE
3310	Source De Boulogne Sur Gesse	BOUGESSE	FR		BOULOGNE SUR GESSE	HAUTE GARONNE
3311	Gouffre De Bourdal	BOURDALC	FR		CASTELNAU DURBAN	ARIEGE
3312	Source Du Bousquet	BOUSQUET	FR		MONTJOIE EN COUSERANS	ARIEGE
3313	Source Karstique Du Campet	CAMPETSP	FR		MOULIS	ARIEGE
3314	Grotte De Castel-Mouly	CASTELMO	FR		BAGNERES DE BIGORRE	HAUTES PYRENEES
3315	Tute De Coumaratte	COUMARAT	FR		ALOS	ARIEGE
3316	Gouffre Degaudez	DEGAUDEZ	FR		SAINT GIRONS	ARIEGE
3317	Grotte Du Diable Rouge	DIABLERO	FR		BANIOS	HAUTES PYRENEES
3318	Grotte De L Eglise	EGLISECA	FR		NISTOS	HAUTES PYRENEES
3319	Grotte De L Espugne De Saleich	ESPUGNES	FR		SALEICH	HAUTE GARONNE
3320	Grotte De L Estelas	ESTELASC	FR		CAZAVET	ARIEGE
3321	Gouffre De La Coume-Ferra	FERRACA	FR		BALAGUERES	ARIEGE
3322	Grotte Foulquier A Salege	FOULQUIE	FR		CAZAVET	ARIEGE
3323	Ruisseau De Gamas	GAMASRUI	FR		MOULIS	ARIEGE
3324	Grotte De Gargas	GARGASCA	FR		AVENTIGNAN	HAUTES PYRENEES
3325	Grotte De Gourgue	GOURGUEC	FR		ARBAS	HAUTE GARONNE
3326	Grotte De L Haiouat De Pelou	HAIOUATC	FR		NISTOS	HAUTES PYRENEES
3327	Source Hountalayrou	HOUNTALA	FR		BOUSSAN	HAUTE GARONNE
3328	Sources De Jouan D Arau	JOUANARA	FR		MOULIS	ARIEGE
3329	Tute De Jovis Inferieure	JOVISINF	FR		ALOS	ARIEGE
3330	Tute De Jovis Superieure	JOVISSUP	FR		ALOS	ARIEGE
3331	Grotte De Labastide	LABASTID	FR		LABASTIDE	HAUTES PYRENEES
3332	Gouffre De Lacoste	LACOSTEC	FR		ALOS	ARIEGE
3333	Exsurgence Temporaire De La Hillere	LAHILLER	FR		BALAGUERES	ARIEGE
3334	Grotte De Lespiougue	LESPIOUG	FR		CASTELNAU DURBAN	ARIEGE
3335	Grotte Inferieure De Lique	LIQUEINF	FR		MOULIS	ARIEGE
3336	Grotte De La Maouro	MAOUROCA	FR		IZAUT DE L HOTEL	HAUTE GARONNE
3337	Puits De La Mate	MATEWELL	FR		SAINT JEAN DU CASTILLONNAIS	ARIEGE
3338	Grotte De La Quere De Merigon	MERIGOCA	FR		SAINTE CROIX VOLVESTRE	ARIEGE
3339	Source De Millas	MILLASSP	FR		EYCHEIL	ARIEGE
3340	Gouffre Mille	MILLECA	FR		HERRAN	HAUTE GARONNE
3341	Grotte Inferieure De Montagagne	MONTAINF	FR		MONTAGAGNE	ARIEGE
3342	Gouffre Du Cap De Montardon	MONTARDO	FR		GENEREST	HAUTES PYRENEES
3343	Grotte Superieure De Montagnagne	MONTASUP	FR		MONTAGAGNE	ARIEGE
3344	Grotte Du Mont De Chac	MONTDECH	FR		SALEICH	HAUTE GARONNE
3345	Grotte De Moulis	MOULISCA	FR		MOULIS	ARIEGE
3346	Exsurgence Temporaire Du Moulo De Jaur	MOULOJAU	FR		BALAGUERES	ARIEGE
3347	Gouffre Odon	ODONCA	FR		HERRAN	HAUTE GARONNE
3348	Fontaine Des Oiseaux	OISEAUXF	FR		MOULIS	ARIEGE
3349	Grotte De Peyort	PEYORTCA	FR		PRAT BONREPAUX	ARIEGE
3350	Source Et Abreuvoir De Peyort	PEYORTSP	FR		PRAT BONREPAUX	ARIEGE
3351	Grotte De Peyrous	PEYROUSC	FR		TAURIGNAN VIEUX	ARIEGE
3352	Gouffre De Plagnol De La Plagne	PLAGNOLC	FR		SAINT GIRONS	ARIEGE
3353	Gouffre Du Poudac Gran	POUDACGR	FR		ARBAS	HAUTE GARONNE
3354	Grotte De Poudane	POUDANEC	FR		LES BORDES SUR LEZ	ARIEGE
3355	Gouffre Raymonde	RAYMONDE	FR		HERRAN	HAUTE GARONNE
3356	Grotte De Riusec Inferieur	RIUSECIN	FR		RAZECUEILLE	HAUTE GARONNE
3357	Grotte De Riusec Superieur	RIUSECSU	FR		RAZECUEILLE	HAUTE GARONNE
3358	Source De Salege	SALEGESP	FR		CAZAVET	ARIEGE
3359	Gouffre Du Sauvajou	SAUVAJOU	FR		EYCHEIL	ARIEGE
3360	Aven De Sainte Catherine	STCATHAV	FR		BALAGUERES	ARIEGE
3361	Grotte De Sainte Catherine Du Milieu	STCATHCA	FR		BALAGUERES	ARIEGE
3362	Grotte De Sainte-Helene	STHELENE	FR		FOIX	ARIEGE
3363	Ruisseau Souterrain De Saint Paul	STPAULCA	FR		BRAX	HAUTE GARONNE
3364	Grotte De Terreblanque	TERREBLA	FR		ASPET	HAUTE GARONNE
3365	Cigalere Des Trinquets	TRINQUET	FR		LACOURT	ARIEGE
3366	Grotte Des Trois Freres	TROISFRE	FR		MONTESQUIEU AVANTES	ARIEGE
3367	Grotte Du Tuc D Audoubert	TUCAUDOU	FR		MONTESQUIEU AVANTES	ARIEGE
3368	Aven Du Tuc Des Mandres	TUCMANDR	FR		LACOURT	ARIEGE
3369	Gouffre Tuco	TUCOCA	FR		BAGNERES DE BIGORRE	HAUTES PYRENEES
3370	Grotte De La Tute Du Chef	TUTECHEF	FR		NISTOS	HAUTES PYRENEES
3371	Peyort Prat Bonrepaux Ariege France	PEYORT	FR		PRAT BONREPAUX	ARIEGE
3372	Les Coumes	COUMES	FR		RIVERENET	ARIEGE
3373	Ruisseau Souterrain De Saint Paul	PUJOS	FR		PUJOS	HAUTE GARONNE
3374	Fontaine Du Pere A Audinac Les Bains	AUDINAC	FR		AUDINAC LES BAINS	ARIEGE
3375	Grotte De La Buhadere A Couledoux	BUHADERE	FR		BOUTX	HAUTE GARONNE
3377	Cueva Del Toro	DELTOROC	ES		ALCUDIA DE VEO	CASTELLON
3378	Rio Mijares Aranuel	RMIJAREA	ES		ARANUEL	CASTELLON
3379	Rio Mijares Espadilla	RMIJAREE	ES		ESPADILLA	CASTELLON
3380	Rio Pequeno	RPEQUENO	ES		ONDA	CASTELLON
3386	Puits Obscur. Porto	PORTOWEL	PT		FOZ DO DOURO	PORTO
3387	Puits A Freixo De Numao	FREIXONU	PT		FREIXO DE NUMAO	GUARDA
3388	Cueva De Albia	ALBIA	ES		LLORENGOZ	CASTILLA Y LEON
3389	Rio Guadalope	GUADALOP	ES		MAS DE LAS MATAS	TERUEL
3390	Rio Bergantes Ortelis	RBERGOR	ES		ORTELIS	CASTELLON
3393	Rio Bergantes Aguaviva	RBERGAGU	ES		AGUAVIVA	TERUEL
3394	Rio Bergantes Villores	RBERGVIL	ES		VILLORES	CASTELLON
3395	Rio Guadelope	RGUADELO	ES		ALCANIZ	TERUEL
3401	Rio Altura Altura	ALTURA	ES		ALTURA	CASTELLON
3406	Rio Altura	RIALTURA	ES		SEGORBE	CASTELLON
3411	Dourdou Promilhac	PROMILHA	FR		FAYET	AVEYRON
3417	Puits Tube - Barriere Rte De Graulhet	ALBIWELL	FR		ALBI	TARN
3418	Puits Tube De Mazicou (Av De Mazicou Stade)	MAZICOUP	FR		ALBI	TARN
3419	Rio Noguera Pallaresa	NOGUERAP	ES		SOLDUGA ESPLUGUES	LERIDA
3420	Puits 1 - Plaine Alluviale De L Ariege	W01ARIEG	FR		PAMIERS	ARIEGE
3421	Puits 2 - Plaine Alluviale De L Ariege	W02ARIEG	FR		PAMIERS	ARIEGE
3422	Puits 3 - Plaine Alluviale De L Ariege	W03ARIEG	FR		PAMIERS	ARIEGE
3423	Puits 4 - Plaine Alluviale De L Ariege	W04ARIEG	FR		PAMIERS	ARIEGE
3424	Puits 6 - Plaine Alluviale De L Ariege	W06ARIEG	FR		PAMIERS	ARIEGE
3425	Puits 7 - Plaine Alluviale De L Ariege	W07ARIEG	FR		VILLENEUVE DU PAREAGE	ARIEGE
3426	Puits 8 - Plaine Alluviale De L Ariege	W08ARIEG	FR		MONTAUT	ARIEGE
3427	Puits 14 - Plaine Alluviale De L Ariege	W14ARIEG	FR		SAVERDUN	ARIEGE
3428	Piezometre Aep De Beyne	AEPBEYNE	FR		DOUELLE	LOT
3429	Plage Du Pont - Puits Aep	AEPPLAPT	FR		SAINT CIRGUE	TARN
3430	Puits Tube A Albi	ALBIPTS	FR		ALBI	TARN
3431	Puits Du College Balzac	BALZACWE	FR		ALBI	TARN
3433	Exsurgence Du Blagour	BLAGOUR	FR		SOUILLAC	LOT
3434	Fontaine De Bruniquel	BRUNIQUE	FR		BRUNIQUEL	TARN ET GARONNE
3435	Dourdou Plage 500 M Avant Le Village De Brusque	BRUSQUEZ	FR		BRUSQUE	AVEYRON
3436	Plage De Buzet	BUZETPLA	FR		SAINT CIRGUE	TARN
3437	Captage A.e.p. - Confluent Coules -Tarn	COULESTA	FR		LESCURE D ALBIGEOIS	TARN
3438	Puits M. Ruiz - Av. Dembourg	DEMBOURG	FR		ALBI	TARN
3439	Nappe Alluviale Dordogne	DORDOGNE	FR		BEAULIEU SUR DORDOGNE	CORREZE
3440	Source N 2 Durban Sur Arize	DURBA2SP	FR		DURBAN SUR ARIZE	ARIEGE
3441	Source Temporaire A Durban	DURBATSP	FR		DURBAN SUR ARIZE	ARIEGE
3442	Puits Maconne A Eycheil	EYCHEILW	FR		EYCHEIL	ARIEGE
3443	Fontaine De La Gendarmerie	GENDAFON	FR		BRUNIQUEL	TARN ET GARONNE
3444	Sbr Jaur A Mons La Trivalle	JAURHY	FR		MONS	HERAULT
3445	Puits De La Croix De Jonquieres	JONQUIER	FR		COUFOULEUX	TARN
3447	Piezometre Lescure D Albigeois	LESCUREW	FR		LESCURE D ALBIGEOIS	TARN
3448	Levizac - Canpepau (Nappe Du Meandre Du Tarn)	LEVIZACW	FR		ALBI	TARN
3449	Sondage Tube N 1 Dans L Hers	LHERS1HY	FR		BELESTA	ARIEGE
3450	Sondage Tube N 2 Dans L Hers	LHERS2HY	FR		BELESTA	ARIEGE
3451	Moulin Du Lombard Montvalent	LOMBARD	FR		MONTVALENT	LOT
3452	Puits Du Lycee D Albi	LYCALBI	FR		ALBI	TARN
3453	Riviere Dourdou - Pont De Mappen A Broquies	MAPPENZH	FR		BROQUIES	AVEYRON
3455	Captage Aep Des Mayrieres	MAYRIERE	FR		BRUNIQUEL	TARN ET GARONNE
3456	Riviere Dourdou - Plage Rive Gauche D 12 A Monlaur	MONLAURZ	FR		MONTLAUR	AVEYRON
3458	Sondage Tube Dans Le Ruisseau De Nistos	NISTOSHY	FR		NISTOS	HAUTES PYRENEES
3459	Gouffre De Padirac Aval Partie Visitable Padirac	PADISITE	FR		PADIRAC	LOT
3460	Alluvions De La Source A Penne	PENNESP	FR		PENNE	TARN
