rowID	CollCode	BibCit	InfWith	AssBy	VerbLoc	LocID	Lat	Long	LatLongP	CoordProto	CoordSyst	ElevMin	ElevMax	Country	CountryCod	Munici	Provin	Habita	Access	LocRem	EventID	EvenTtype	EventDate	VerbaDate	SamplEff	SamplMet	Fixative	Program	Target	CollByPerson	CollByGroup	EventRem	MeasDate	MeasByPerson	MeasByGroup	WaterTemp	WaterCond	MeasRemar	DateIden	IdenBy	IdenAttri	IdenVer	TaxCode	IdenQualif	TypeSta	IdenRem	Phylum	Class	Order	Family	Genus	Subgenus	Species	Subspecies	TaxRank	TaxStat	Authorship	ScName	TaxRem	MOTU	OccID	BasRec	RefBy	OrgQuan	OrgCount	OccRem	AssRef	Eyes	Pigment	Gene	AN	Isolate	Origin_tax_name	Collection	OriginalLink	DataSource
577	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GALERIE DRAINANTE DE CRUPET	CRUPET	50,354485	4,961446	0,001	Georeferenced at site location	Decimal degrees WGS84	186	186	BELGIUM		ASSESSE	NAMUR	ZONE SATUREE KARSTIQUE	GROTTE		CRUPET_200807	Biotic sampling	2008-07-25			A VUE	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C|MALARD F|MATTHIJS S|MICHEL G		A vue sur grille de la galerie	2008-07-25	DOUADY C|MALARD F|MATTHIJS S|MICHEL G					2008-07-28	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)		Proasellus cavaticus_296	PROASELLUS_CAVATICUS|CRUPET_200807	Preserved specimen	MALARD F		6			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
578	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GROTTE DE LA SAINTE REINE PIERRE LA TREICHE	STEREINE	48,64528	5,941944	0,001	Georeferenced at site location	Decimal degrees WGS84	219	219	FRANCE		PIERRE LA TREICHE	MEURTHE ET MOSELLE	ZONE NON SATUREE KARSTIQUE	GROTTE		STEREINE_200807	Biotic sampling	2008-07-24			A VUE	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C|MALARD F		Deux individus dans gour de l'entree D, 1 individu dans gours au pied de la salle du chapeau de napoleon et nombreux individus dans petit gours du chapeau de napoleon	2008-07-24	DOUADY C|MALARD F					2008-07-28	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)		Proasellus cavaticus_296	PROASELLUS_CAVATICUS|STEREINE_200807	Preserved specimen	MALARD F		19			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
579	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	LOUE PONT DE BELMONT	BELMONT	47,00945	5,594722	0,001	Georeferenced at site location	Decimal degrees WGS84	209	209	FRANCE		BELMONT	JURA	ZONE HYPORHEIQUE	ZONE HYPORHEIQUE		BELMONT_200707	Biotic sampling	2007-07-16			SONDAGE BOU ROUCH	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	MALARD F|MORVAN C			2007-07-16	MALARD F|MORVAN C					2007-07-23	MORVAN C	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)		Proasellus cavaticus_297	PROASELLUS_CAVATICUS|BELMONT_200707	Preserved specimen	MALARD F		1			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
580	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE VERS LA CABORDES	CABORDES	47,20707	6,0182	0,001	Georeferenced at site location	Decimal degrees WGS84	329	329	FRANCE		BEURE	DOUBS	ZONE SATUREE KARSTIQUE	SOURCE		CABORDES_201202	Biotic sampling	2012-02-09			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C			2012-02-09	DOUADY C					01/04/2012	EME D	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)		Proasellus cavaticus_297	PROASELLUS_CAVATICUS|CABORDES_201202	Preserved specimen	MALARD F		1			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
581	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE DU PRE JOLIOT	JOLIOT	47,20081	6,01519	0,001	Georeferenced at site location	Decimal degrees WGS84	386	386	FRANCE		ARGUEL	DOUBS	AQUIFERE KARSTIQUE	SOURCE		JOLIOT_201202	Biotic sampling	2012-02-09			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C		Branche gauche du ruisseau non échantillonnée car pas de source net	2012-02-09	DOUADY C					01/04/2012	EME D	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)		Proasellus cavaticus_297	PROASELLUS_CAVATICUS|JOLIOT_201202	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
582	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE DE L ADOUIN	ADOUIN	45,002192	5,458915	0,001	Georeferenced at site location	Decimal degrees WGS84	800	800	FRANCE		SAINT MARTIN EN VERCORS	DROME	ZONE SATUREE KARSTIQUE	SOURCE		ADOUIN_201003	Biotic sampling	2010-03-14			SURBER|A VUE|LAVAGE RACINE VEGETATION	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C			2010-03-14	DOUADY C					01/03/2010	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|ADOUIN_201003	Preserved specimen	MALARD F		4			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
583	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE A COTE DE LA GROTTE DE BAUME LES MESSIEURS SOURCE DU DARD	BAUMEMES	46,689889	5,637051	0,001	Georeferenced at site location	Decimal degrees WGS84	510	510	FRANCE		BAUME LES MESSIEURS	JURA	ZONE SATUREE KARSTIQUE	SOURCE		BAUMEMES_201005	Biotic sampling	2010-05-20			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_VALDENSIS	MALARD F|JEAN P			2010-05-20	MALARD F|JEAN P					01/12/2010	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|BAUMEMES_201005	Preserved specimen	MALARD F		5			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
584	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	A ENVIRON 50M A L AMONT DU RESERVOIR MARQUE SUR LA CARTE IGN PAS LOIN DE LA SOURCE DE LA SEILLE	BAUMERES	46,69932	5,65567	0,001	Georeferenced at site location	Decimal degrees WGS84	348	348	FRANCE		BAUME LES MESSIEURS	JURA	ZONE SATUREE KARSTIQUE	SOURCE		BAUMERES_201005	Biotic sampling	2010-05-20			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_VALDENSIS	MALARD F|JEAN P			2010-05-20	MALARD F|JEAN P		10	503		01/12/2010	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|BAUMERES_201005	Preserved specimen	MALARD F		3			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
585	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	A ENVIRON 200M EN AVAL DE LA SOURCE DE LA SEILLE SUR UN AFFLUENT DE MEME DEBIT EN RIVE DROITE	BAUMESEI	46,69893	5,65593	0,001	Georeferenced at site location	Decimal degrees WGS84	348	348	FRANCE		BAUME LES MESSIEURS	JURA	ZONE SATUREE KARSTIQUE	SOURCE		BAUMESEI_201005	Biotic sampling	2010-05-20			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_VALDENSIS	MALARD F|JEAN P		A environ 200 m en aval de la source de la Seille, sur un affluent de même débit en rive droite	2010-05-20	MALARD F|JEAN P		10	503		01/12/2010	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|BAUMESEI_201005	Preserved specimen	MALARD F		1			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
586	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	LA BORNE AUX CASSOT A NEVY SUR SEILLE	BORCASSO	46,73667	5,642222	0,001	Georeferenced at site location	Decimal degrees WGS84	355	355	FRANCE		NEVY SUR SEILLE	JURA	ZONE NON SATUREE KARSTIQUE	GROTTE		BORCASSO_200807	Biotic sampling	2008-07-21			A VUE	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	COLSON C|DOUADY C|MALARD F		Dans riviere et flux laminaire du reseaux alian	2008-07-21	COLSON C|DOUADY C|MALARD F					01/11/2007	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|BORCASSO_200807	Preserved specimen	MALARD F		200	200 individus vivants Probablement pas de stock		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
587	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	LA BORNE AUX CASSOT A NEVY SUR SEILLE	BORCASSO	46,73667	5,642222	0,001	Georeferenced at site location	Decimal degrees WGS84	355	355	FRANCE		NEVY SUR SEILLE	JURA	ZONE NON SATUREE KARSTIQUE	GROTTE		BORCASSO_201207	Biotic sampling	2012-07-24			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	COMMUNITY	DOUADY C|LEFEBURE T|CHARRIER P		Collecte en bord de plage de la salle a manger 2 SBR pour les organismes et un pour les sediments, pose de deux Vemco un a gauche de la pierre magique et l'autre la ou l'eau ressort apres la pierre magique (cf photo)	2012-07-24	DOUADY C|LEFEBURE T|CHARRIER P					01/08/2012	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|BORCASSO_201207	Preserved specimen	MALARD F	NA		Tout donné a L. Simon pour isotopie Probablement pas de stock		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
588	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE DES CENT FONTS CAUSSE DE LA SELLE	CENTFONT	43,75944	3,623056	0,001	Georeferenced at site location	Decimal degrees WGS84	89	89	FRANCE		CAUSSE DE LA SELLE	HERAULT	ZONE SATUREE KARSTIQUE	SOURCE		CENTFONT_200702	Biotic sampling	2007-02-06			FILTRAGE DERIVE	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C|MALARD F			2007-02-06	DOUADY C|MALARD F					01/05/2007	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|CENTFONT_200702	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
589	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE DES CENT FONTS CAUSSE DE LA SELLE	CENTFONT	43,75944	3,623056	0,001	Georeferenced at site location	Decimal degrees WGS84	89	89	FRANCE		CAUSSE DE LA SELLE	HERAULT	ZONE SATUREE KARSTIQUE	SOURCE		CENTFONT_201006	Biotic sampling	2010-06-10			SONDAGE BOU ROUCH|FILTRAGE DERIVE|SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	COMMUNITY	DOLE OLIVIER M J|MARTIN D			2010-06-10	DOLE OLIVIER M J|MARTIN D					01/11/2010	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|CENTFONT_201006	Preserved specimen	MALARD F		5			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
590	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	SOURCE CERNON	CERNONSP	43,9758	3,14472	0,001	Georeferenced at site location	Decimal degrees WGS84	595	595	FRANCE		SAINTE EULALIE DE CERNON	AVEYRON	EAU DOUCE SOUTERRAINE	SOURCE		CERNONSP_201006	Biotic sampling	2010-06-11			FILTRAGE DERIVE|SONDAGE BOU ROUCH|SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	COMMUNITY	DOLE OLIVIER M J|MARTIN D			2010-06-11	DOLE OLIVIER M J|MARTIN D					01/11/2010	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|CERNONSP_201006	Preserved specimen	MALARD F		3			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
591	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GROTTE DU CROCHET SUPERIEUR TORCIEU	CROCHET	45,91333	5,403611	0,001	Georeferenced at site location	Decimal degrees WGS84	461	461	FRANCE		TORCIEU	AIN	ZONE NON SATUREE KARSTIQUE	GROTTE		CROCHET_200808	Biotic sampling	2008-08-18			A VUE|SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C|MALARD F		Un individu trouve a vue le reste au surber	2008-08-18	DOUADY C|MALARD F					01/09/2008	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|CROCHET_200808	Preserved specimen	MALARD F		2			Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
592	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	GROTTE DU CROCHET SUPERIEUR TORCIEU	CROCHET	45,91333	5,403611	0,001	Georeferenced at site location	Decimal degrees WGS84	461	461	FRANCE		TORCIEU	AIN	ZONE NON SATUREE KARSTIQUE	GROTTE		CROCHET_200906	Biotic sampling	2009-06-01			A VUE|SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS	DOUADY C|MALARD F|MERMILLOD BLONDIN F|SIMON L		Deux individus dans surber mais beaucoup d'individus dans ecoulement laminaire vertical sur colone apres le passage aquatique du meandre	2009-06-01	DOUADY C|MALARD F|MERMILLOD BLONDIN F|SIMON L					01/07/2009	MALARD F	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|CROCHET_200906	Preserved specimen	MALARD F	NA				Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
593	World Asellidae Database	Saclier et al. 2023. The World Asellidae database and phylogeny: a collaborative backbone resource for comparative studies of subterranean life evolution. Molecular Ecology Resources, in press.	See https://gotit.univ-lyon1.fr	Florian Malard	A ENVIRON 100M EN AMONT DE LA FONTAINE DU MAINE GRIFFON QUI SE JETTE DANS LA LOUE	FONTMAIN	47,09351	6,05768	0,001	Georeferenced at site location	Decimal degrees WGS84	311	311	FRANCE		SCEY MAISIERES	DOUBS	ZONE SATUREE KARSTIQUE	SOURCE		FONTMAIN_201006	Biotic sampling	2010-06-10			SURBER	ALCOOL	Disentangling evolutionary and ecological processes shaping patterns of groundwater biodiversity	PROASELLUS_VALDENSIS	MALARD F|JEAN P		Mélange possible P.strouhali et cavaticus. Débit d'environ 200l/s au griffon 1	2010-06-10	MALARD F|JEAN P		10,3	468		01/01/2011	EME D	Morphologie	Proasellus cavaticus	Pcavaticus				Arthropoda	Malacostraca	Isopoda	Asellidae	Proasellus		cavaticus		Species	accepted	(Leydig, 1871)	Proasellus cavaticus (Leydig, 1871)			PROASELLUS_CAVATICUS|FONTMAIN_201006	Preserved specimen	MALARD F		78	Mélange possible P.strouhali et cavaticus		Eyeless	Unpigmented					UCBLZ collections: Zoological Collections of University Claude Bernard Lyon 1	https://gotit.univ-lyon1.fr/en/	The World Asellidae Database
