row_number	site_code	site_name	latitude	longitude	coord_precision	altitude	country	locality	site_comments	sampling_date	sampling_participants	sampling_methods	sampling_fixatives	sampling_target	habitat	access_points	sampling_comments	sampling_id	taxon_name	unclassified	taxon_rank	family	genus	specific_epithet	tax_id_confer	tax_id_addendum	identified_on_date	identified_by	specimen_quantity	content_description	type_status	occurrence_comments	occurrence_id	data_repository	collection	pub_DOI	pub_authors	pub_year	pub_title	pub_journal	pub_verbatim	gene	seq_specimen_identifier	accession_number	MOTU	sequence_id	seq_comments
22968	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Fageiella patellata	NA	species	Linyphiidae	Fageiella	patellata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29261	NA	Megara (2358)	43.71463	18.08447	NA	NA	BIH	Lanište	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Rhode stalitoides	NA	species	Dysderidae	Rhode	stalitoides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9124	NA	Metalleio, Agios Kirikos (30m)	37.6191	26.2941	NA	NA	GRC	Dodekanisou	NA	NA	NA	NA	NA	NA	Terrestrial	Artificial gallery	NA	NA	Hoplopholcus figulus	NA	species	Pholcidae	Hoplopholcus	figulus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10147	NA	Metalleio, Agios Kirikos (30m)	37.6191	26.2941	NA	NA	GRC	Dodekanisou	NA	NA	NA	NA	NA	NA	Terrestrial	Artificial gallery	NA	NA	Icariella hauseri	NA	species	Linyphiidae	Icariella	hauseri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23335	NA	Metalleio, Agios Kirikos (30m)	37.6191	26.2941	NA	NA	GRC	Dodekanisou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Pholcus phalangioides	NA	species	Pholcidae	Pholcus	phalangioides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21728	NA	Milatos Cave	35.3082	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hoplopholcus minotaurinus	NA	species	Pholcidae	Hoplopholcus	minotaurinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21729	NA	Milatos Cave	35.3082	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hoplopholcus minotaurinus	NA	species	Pholcidae	Hoplopholcus	minotaurinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
21730	NA	Milatos Cave	35.3082	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Hoplopholcus minotaurinus	NA	species	Pholcidae	Hoplopholcus	minotaurinus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
762	NA	Milatos Cave	35.30847	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Minotauria attemsi	NA	species	Dysderidae	Minotauria	attemsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5561	NA	Milatos Cave	35.30847	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia cretica	NA	species	Leptonetidae	Sulcia	cretica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5562	NA	Milatos Cave	35.30847	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Sulcia cretica	NA	species	Leptonetidae	Sulcia	cretica	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22810	NA	Milatos Cave	35.30847	25.57805	NA	NA	GRC	Lasithiou	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria parietina	NA	species	Agelenidae	Tegenaria	parietina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17834	NA	Mina San Francisco, Muskiz	43.32654	-3.147	NA	NA	ESP	Vizcaya	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17740	NA	Mina San Francisco, Muskiz	43.32654	-3.147	NA	NA	ESP	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4312	NA	Mina San Joaquín, Oiartzun	43.28576	-1.79859	NA	NA	ESP	Gipuzkoa	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4291	NA	Mina San Joaquín, Oiartzun	43.28576	-1.79859	NA	NA	ESP	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3776	NA	Naousa Cave	40.628	22.07	NA	NA	GRC	Imathias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5225	NA	Naousa Cave	40.628	22.07	NA	NA	GRC	Imathias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Porrhomma convexum	NA	species	Linyphiidae	Porrhomma	convexum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1432	NA	Naousa Cave	40.628	22.07	NA	NA	GRC	Imathias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta bourneti	NA	species	Tetragnathidae	Meta	bourneti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19733	NA	Naousa Cave	40.628	22.07	NA	NA	GRC	Imathias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22793	NA	Naousa Cave	40.628	22.07	NA	NA	GRC	Imathias	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria parietina	NA	species	Agelenidae	Tegenaria	parietina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13515	NA	Neka škuljica	44.95631	15.53096	NA	NA	HRV	NA	NA	2022-09-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	Tin Rožman	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
19287	NA	Neka škuljica	44.95631	15.53096	NA	NA	HRV	NA	NA	2022-09-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Metellina merianae	NA	species	Tetragnathidae	Metellina	merianae	NA	NA	NA	Tin Rožman	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25333	NA	Neka škuljica	44.95631	15.53096	NA	NA	HRV	NA	NA	2022-09-13	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	Tin Rožman	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25335	NA	Neka škuljica	44.95631	15.53096	NA	NA	HRV	NA	NA	2022-09-17	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	Tin Rožman	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11534	NA	Neka škuljica	44.95631	15.53096	NA	NA	HRV	NA	NA	2022-09-13	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Troglohyphantes kordunlikanus	NA	species	Linyphiidae	Troglohyphantes	kordunlikanus	NA	NA	NA	Tin Rožman	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25379	NA	Neka škuljica	44.95631	15.53096	NA	NA	HRV	NA	NA	2022-09-13	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	Tin Rožman	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3251	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2024-06-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	Iva Čupić	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3349	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2023-05-08	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3433	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2024-06-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	Iva Čupić	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3488	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2023-09-15	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Nesticus cellulanus	NA	species	Nesticidae	Nesticus	cellulanus	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13599	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2023-09-15	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Meta menardi	NA	species	Tetragnathidae	Meta	menardi	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25350	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2023-05-08	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
29272	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2023-05-08	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Dysderocrates storkani	NA	species	Dysderidae	Dysderocrates	storkani	NA	NA	NA	Iva Čupić	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
25378	NA	Nikolićeva pećina	44.90603	15.61746	NA	NA	HRV	NA	NA	2023-09-15	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Tegenaria silvestris	NA	species	Agelenidae	Tegenaria	silvestris	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28268	NA	Ostaševica	42.74896	17.5444	NA	NA	HRV	NA	NA	2021-10-04	NA	NA	NA	NA	Terrestrial, Surface	Shallow Subterranean Habitats (SSH)	NA	NA	Harpactea sp. 12	TRUE	species	Dysderidae	Harpactea	sp. 12	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4865	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Histopona conveniens	NA	species	Agelenidae	Histopona	conveniens	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22898	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-11-05	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22899	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22900	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22901	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22904	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22905	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22906	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2010-04-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22907	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22908	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	12	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22909	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	Martina Pavlek	4	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
22912	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Typhlonesticus parvus	NA	species	Nesticidae	Typhlonesticus	parvus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26178	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	1912-07-20	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26186	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26187	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stygopholcus skotophilus	NA	species	Pholcidae	Stygopholcus	skotophilus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28377	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2010-04-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	3	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28379	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28381	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2010-04-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28382	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28384	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2007-01-28	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28385	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2020-09-08	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28386	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2007-01-28	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28387	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2010-04-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28388	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28389	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28390	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-11-06	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28391	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28399	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2010-04-19	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28400	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2012-03-30	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Nikola Pischiutta	2	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28403	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	2015-10-25	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	Martina Pavlek	1	NA	NA	NA	NA	NA	Croatian Biospeleological Society, Zagreb, Croatia (CBSS)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
28404	NA	Pavlova pećina (2514)	42.66667	18.3075	NA	NA	BIH	NA	NA	NA	NA	NA	NA	NA	Terrestrial	Cave	NA	NA	Stalagtia sp. 2	TRUE	species	Dysderidae	Stalagtia	sp. 2	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
