CollCode;AssBy;VerbLoc;LocID;Lat;Long;LatLongP;Country;CountryCod;IdenVer;Phylum;Class;Order;Family;Genus;Species;TaxRank;TaxStat;OccID;BasRec;RefBy
World Asellidae Database;Florian Malard;CUEVA DEL BECERRO;BECERRO;40.56551;-2.25705;0.010;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|BECERRO_198408;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL ENTRE LA CARRETERA N 420 TERUEL-CUENCA Y RIO CABRIEL;CABRIELW;39.948;-1.7019;0.010;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|CABRIELW_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;MANANTIAL CARCAMAS;CARCAMAS;40.61112;-2.35112;0.010;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|CARCAMAS_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;NACIMINETO DEL RIO CUERVO;CUERVOSP;40.420109;-1.880097;0.100;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|CUERVOSP_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO ESCABAS;ESCABASR;40.422994;-2.233672;0.100;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|ESCABASR_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING CERCA DEL PUENTE ALTO;GESTALGA;39.59749;-0.85017;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|GESTALGA_198403;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL AL LADO O.DE LAS CUEVAS LABRADAS;LABRADAW;40.4537;-1.0525;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|LABRADAW_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO CABRIEL COFRENTES;RCABRICO;39.24951;-1.09607;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|RCABRICO_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO CABRIEL REQUENA;RCABRIRE;39.33886;-1.34194;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|RCABRIRE_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL ABOUT 100 M NO DEL RIO CANOLES;RCANOLEW;38.9077;-0.67972;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|RCANOLEW_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL 0.2 KM NO DEL RIO CANOLES;RICANOLE;38.906229;-0.679907;0.100;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|RICANOLE_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO TAJO;RIOTAJO;40.69778;-2.58463;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|RIOTAJO_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA DEL ROYO MALO;ROYOMALO;40.4293;-2.1053;0.010;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|ROYOMALO_198408;Literature;MALARD F
World Asellidae Database;Florian Malard;CAVE TUNNEL DELS SUMIDORS;SUMIDOCA;38.8817;-0.68633;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|SUMIDOCA_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL SO. DE LA CARRETERA TRAGACETE-HUELAMO;TRAGACEW;40.34682;-1.845;0.001;SPAIN;;Bragasellus lagari;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagari;Species;accepted;BRAGASELLUS_LAGARI|TRAGACEW_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;FUENTE DE MARFIL VALDENOCEDA;MARFIL;42.86092;-3.59298;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|MARFIL_200906;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE RIO RUDRON MOLINO RASGABRAGAS;RUDRON;42.7023;-3.91793;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RUDRON_201010;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RIO GAYA SANTES CREUS;CREUS;41.34883;1.36169;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|CREUS_200906;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RIO GAYA SANTA PERPETUA DE GAYA;PERPETUA;41.46251;1.39087;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|PERPETUA_200906;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;LA ALFRANCA;LAALFRAN;41.59182;-0.76665;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|LAALFRAN_201300_MOTU73;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;LA ALFRANCA;LAALFRAN;41.59182;-0.76665;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|LAALFRAN_201300_MOTU74;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RIO AVION;RIOAVION;41.5926;-3.0587;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RIOAVION_197609;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO GAYA;RIOGAYA;41.3467;1.36233;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RIOGAYA_197809;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO UCERO;RIOUCERO;41.6242;-3.05978;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RIOUCERO_197609;Literature;MALARD F
World Asellidae Database;Florian Malard;SOURCE DU RIO LOBOS;RLOBOSSP;41.5926;-3.0587;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RLOBOSSP_197609;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL ALONG THE RAILWAY BERLANGA DE DUERO;BERLANGW;41.45965;-2.88155;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|BERLANGW_198507;Literature;MALARD F
World Asellidae Database;Florian Malard;HYPORHEIC ZONE MOLINO DEL DIABLO;DIABLOHY;42.6975;-4.08057;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|DIABLOHY_198403;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO MATARRANA LA FRESNEDA;MATARRAN;40.92886;0.10446;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|MATARRAN_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;RIU MONTSANT;MONTSANT;41.284776;0.753272;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|MONTSANT_198608;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO CERNEJA;RCERNEJA;43.04018;-3.48256;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RCERNEJA_198310;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO ALGAS;RIOALGAS;40.90896;0.2478;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RIOALGAS_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO CINCA;RIOCINCA;41.91144;0.1774;0.010;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RIOCINCA_198406;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO LUCIO O DE HOZ;RIOLUCIO;42.72507;-4.11769;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RIOLUCIO_198403;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO PISUERGA;RPISUERG;41.98206;-4.38814;0.100;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RPISUERG_198507;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO TASTAVINS VALDERROBRES;RTASTAVI;40.88931;0.10738;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RTASTAVI_198405;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING BORDE N. DEL RIO RUDRON;RUDRONSP;42.6989;-3.92065;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|RUDRONSP_198403;Literature;MALARD F
World Asellidae Database;Florian Malard;FUENTE SAGRERO;SAGREROF;42.8006;-3.49292;0.001;SPAIN;;Bragasellus lagarioides;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;lagarioides;Species;accepted;BRAGASELLUS_LAGARIOIDES|SAGREROF_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA 3.5 KM S. DE PANES;RDEVADPA;43.29372;-4.60881;0.001;SPAIN;;Bragasellus meijersae;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;meijersae;Species;accepted;BRAGASELLUS_MEIJERSAE|RDEVADPA_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA LAS ILCES;RDEVAILC;43.11305;-4.76999;0.001;SPAIN;;Bragasellus meijersae;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;meijersae;Species;accepted;BRAGASELLUS_MEIJERSAE|RDEVAILC_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA PENAMELLERA BAJA;RDEVAPEN;43.33406;-4.55683;0.001;SPAIN;;Bragasellus meijersae;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;meijersae;Species;accepted;BRAGASELLUS_MEIJERSAE|RDEVAPEN_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA PUENTE DE QUINTANA;RDEVAPUE;43.15313;-4.68014;0.001;SPAIN;;Bragasellus meijersae;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;meijersae;Species;accepted;BRAGASELLUS_MEIJERSAE|RDEVAPUE_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE VALPORQUERO VALPORQUEIRO DE TORIO;VALPORQU;42.90665;-5.56286;0.001;SPAIN;;Bragasellus molinai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;molinai;Species;accepted;BRAGASELLUS_MOLINAI|VALPORQU_201010;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE VALPORQUERO VALPORQUEIRO DE TORIO;VALPORQU;42.90665;-5.56286;0.001;SPAIN;;Bragasellus molinai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;molinai;Species;accepted;BRAGASELLUS_MOLINAI|VALPORQU_201110;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE VALPORQUERO VALPORQUEIRO DE TORIO;VALPORQU;42.90665;-5.56286;0.001;SPAIN;;Bragasellus molinai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;molinai;Species;accepted;BRAGASELLUS_MOLINAI|VALPORQU_201504;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE VALPORQUERO;VALPORCA;42.8834;-5.53333;0.001;SPAIN;;Bragasellus molinai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;molinai;Species;accepted;BRAGASELLUS_MOLINAI|VALPORCA_197904;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE VALPORQUERO;VALPORCA;42.8834;-5.53333;0.001;SPAIN;;Bragasellus molinai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;molinai;Species;accepted;BRAGASELLUS_MOLINAI|VALPORCA_199007;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL ALONG THE ROAD TO XAVINA 1 KM NE OF CAMARIFIAS;CAMARIFW;43.142228;-9.175757;0.010;SPAIN;;Bragasellus notenboomi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;notenboomi;Species;accepted;BRAGASELLUS_NOTENBOOMI|CAMARIFW_198609;Literature;MALARD F
World Asellidae Database;Florian Malard;IDANHA A NOVA. WELL;IDANHAWE;39.9167;-7.2333;0.100;PORTUGAL;;Bragasellus pauloae;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;pauloae;Species;accepted;BRAGASELLUS_PAULOAE|IDANHAWE_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA PANES;DEVAPANE;43.31075;-4.6095;0.001;SPAIN;;Bragasellus rouchi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;rouchi;Species;accepted;BRAGASELLUS_ROUCHI|DEVAPANE_200906;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA PANES;RDEVAPAN;43.3674;-4.58163;0.100;SPAIN;;Bragasellus rouchi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;rouchi;Species;accepted;BRAGASELLUS_ROUCHI|RDEVAPAN_198010;Literature;MALARD F
World Asellidae Database;Florian Malard;CAPTATED RESURGENCE AL LADO O. DE LA CARRETERA N 621 PANES-POTES. AL LADO S. DE LA HERMIDA;HERMIDSP;43.25225;-4.61264;0.001;SPAIN;;Bragasellus rouchi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;rouchi;Species;accepted;BRAGASELLUS_ROUCHI|HERMIDSP_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO BUYON PESAGUERO;RBUYONPE;43.07837;-4.55403;0.001;SPAIN;;Bragasellus rouchi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;rouchi;Species;accepted;BRAGASELLUS_ROUCHI|RBUYONPE_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA 3.5 KM S. DE PANES;RDEVADPA;43.29372;-4.60881;0.001;SPAIN;;Bragasellus rouchi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;rouchi;Species;accepted;BRAGASELLUS_ROUCHI|RDEVADPA_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA PENAMELLERA BAJA;RDEVAPEN;43.33406;-4.55683;0.001;SPAIN;;Bragasellus rouchi;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;rouchi;Species;accepted;BRAGASELLUS_ROUCHI|RDEVAPEN_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;PLUSIERUS PUITS A LECA DA PALMEIRA;LECPALMS;41.1968;-8.69647;0.100;PORTUGAL;;Bragasellus seabrai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;seabrai;Species;accepted;BRAGASELLUS_SEABRAI|LECPALMS_194300;Literature;MALARD F
World Asellidae Database;Florian Malard;PUITS A MATOZINHOS;MATOZINH;41.183;-8.67977;0.100;PORTUGAL;;Bragasellus seabrai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;seabrai;Species;accepted;BRAGASELLUS_SEABRAI|MATOZINH_194300;Literature;MALARD F
World Asellidae Database;Florian Malard;LECA DA PALMEIRA. WELL (90M);PALMEIRA;41.200271;-8.693317;0.100;PORTUGAL;;Bragasellus seabrai;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;seabrai;Species;accepted;BRAGASELLUS_SEABRAI|PALMEIRA_000000;Literature;MALARD F
World Asellidae Database;Florian Malard;AFLUENTE DEL RIO YUSO;AFLRYUSO;43.04075;-4.84402;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|AFLRYUSO_198311;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE LAS. BOLUGAS;BOLUGASC;43.31;-4.66719;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|BOLUGASC_198408;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE LA FOZ;FOZCAVE;43.30458;-5.92337;0.010;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|FOZCAVE_198407;Literature;MALARD F
World Asellidae Database;Florian Malard;WELL AT JUNCO LA ISAL;JUNCOLAW;43.44083;-5.07361;0.100;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|JUNCOLAW_198507;Literature;MALARD F
World Asellidae Database;Florian Malard;CUEVA DE RALES;RALESCAV;43.40994;-4.89842;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|RALESCAV_198407;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO DEVA;RIODEVA;43.33608;-4.54084;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|RIODEVA_198310;Literature;MALARD F
World Asellidae Database;Florian Malard;RIO SELLA UPSTREAM OF FRIES;RSELLAUF;43.424253;-5.085959;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|RSELLAUF_198507;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING O. DE LA CARRETERA N 632 SANTANDER-BURGOS;TUBILLSP;42.70701;-3.79989;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|TUBILLSP_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;SPRING E. DE LA CARRETERA TRUBIA-PUERTO DE VENTANA (SC);TUNONSP;43.28469;-5.99637;0.010;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|TUNONSP_198407;Literature;MALARD F
World Asellidae Database;Florian Malard;MANANTIAL AL LADO N. DE SAN MARTIN DE UBIERNA;UBIERNAS;42.50858;-3.71093;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|UBIERNAS_198403;Literature;MALARD F
World Asellidae Database;Florian Malard;MANANTIAL AL LADO N. DE SAN MARTIN DE UBIERNA;UBIERNAS;42.50858;-3.71093;0.001;SPAIN;;Bragasellus sp.;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;sp.;Genus;accepted;BRAGASELLUS_SP|UBIERNAS_198404;Literature;MALARD F
World Asellidae Database;Florian Malard;CONCHA DE ARTEDO ARTEDO;CONCHA;43.55978;-6.19003;0.001;SPAIN;;Bragasellus stocki;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;stocki;Species;accepted;BRAGASELLUS_STOCKI|CONCHA_201010;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;CONCHA DE ARTEDO ARTEDO;CONCHA;43.55978;-6.19003;0.001;SPAIN;;Bragasellus stocki;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;stocki;Species;accepted;BRAGASELLUS_STOCKI|CONCHA_201504;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SMALL RIVER 250 M FROM THE SEA AT CONCHA DE ARTEDO;RIARTEDO;43.562581;-6.194259;0.100;SPAIN;;Bragasellus stocki;Arthropoda;Malacostraca;Isopoda;Asellidae;Bragasellus;stocki;Species;accepted;BRAGASELLUS_STOCKI|RIARTEDO_198609;Literature;MALARD F
World Asellidae Database;Florian Malard;PESIO SANTA ANNA;ANNA;44.31344;7.6789;0.001;ITALY;;Chthonasellus bodoni;Arthropoda;Malacostraca;Isopoda;Asellidae;Chthonasellus;bodoni;Species;accepted;CHTHONASELLUS_BODONI|ANNA_200904;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard; PESIO PAIN DELLE GORRE;CHIUPESI;44.216;7.65983;0.001;ITALY;;Chthonasellus bodoni;Arthropoda;Malacostraca;Isopoda;Asellidae;Chthonasellus;bodoni;Species;accepted;CHTHONASELLUS_BODONI|CHIUPESI_200908;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;LA FONTAINE AU ROI AUDOUIN;FONTROI;46.03528;-0.464167;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|FONTROI_200812;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA FONTAINE DES VEUVES SAINT PIERRE DE L ILE;FONTVEUV;46.02028;-0.449167;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|FONTVEUV_200812_MOTU406;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE DE LA FONTAINE DES VEUVES SAINT PIERRE DE L ILE;FONTVEUV;46.02028;-0.449167;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|FONTVEUV_200812_MOTU408;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;PUITS D205;PUITD;46.08472;-0.925278;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|PUITD_200912;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;RESURGENCE DE SOMPT SOMPT;SOMPT;46.15611;-0.101944;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|SOMPT_200812;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;SOURCE MASSONEE D ANDILLE;ANDILLE1;46.4805;0.333587;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|ANDILLE1_201209;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;FONTAINE LAVOIR D ANDILLE GRIFFON D ANDILLE;ANDILLE2;46.480639;0.333479;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|ANDILLE2_201209;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;ANGLIN RESURGENCE DE MERIGNY;MERIGNY;46.64083;0.934722;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|MERIGNY_200912;Preserved specimen;MALARD F
World Asellidae Database;Florian Malard;ANGLIN RESURGENCE DE MERIGNY;MERIGNY;46.64083;0.934722;0.001;FRANCE;;Gallasellus heilyi;Arthropoda;Malacostraca;Isopoda;Asellidae;Gallasellus;heilyi;Species;accepted;GALLASELLUS_HEILYI|MERIGNY_200908;Preserved specimen;MALARD F
